smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Cc1cccc(OCCS(=O)c2ccccc2N)c1C,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,C,),O,C,C,O=[SH2],<0>,c1ccccc1,<5>,N,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)OCC(=O)N2CCCC2)cc(O)c1OC,<bos>,C,O,<2>,c1ccccc1,<0>,<3>,(,O,C,),<4>,(,O,),C=O,O,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,
CCOc1cc(SCCN)c(OC)c2c1C(OC)C(O)NC2,<bos>,C,C,O,<5>,c1ccc2c(c1)CCNC2,<1>,<2>,(,O,C,),<6>,(,O,C,),<7>,(,O,),S,C,C,N,<eos>,,,,,,,,,,,,
COCc1ncc(C)c2c1C(Cl)(OC)C=CC2(N)N,<bos>,C,O,C,<4>,c1ccc2cnccc2c1,<2>,<9>,(,N,),<9>,(,N,),<7>,(,C,),<2>,(,Cl,),O,C,<eos>,,,,,,,,,,,,
CN(Cc1ccc(-c2ccccc2)cc1)C(=O)c1ccc[nH]1,<bos>,c1cc[nH]c1,<4>,C=O,N,(,C,),C,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)CCSc2ccccc2)cn1,<bos>,C,O,<4>,c1ccncc1,<1>,N,C=O,C,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(OCc2cc(-c3ccccc3)n(C)n2)c1,<bos>,C,<3>,c1cn[nH]c1,<1>,<4>,(,<0>,c1ccccc1,),C,O,<4>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(C)ccc1OC(=O)CCC1CCCC1,<bos>,C,O,C=O,<4>,c1ccccc1,<3>,<0>,(,C,),O,C=O,C,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(c1ccccn1)N(C)C(=O)Nc1ccc(CC#N)cc1,<bos>,C,C,(,<2>,c1ccncc1,),N,(,C,),C=O,N,<0>,c1ccccc1,<3>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,
Cn1ncc2c(=O)n(-c3ccc(F)cc3)cnc21,<bos>,F,<3>,c1ccccc1,<0>,<2>,O=c1[nH]cnc2[nH]ncc12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2cc(F)ccc2n1CC(=O)NC(C)C1CCCO1,<bos>,C,C,(,<4>,C1CCOC1,),N,C=O,C,<4>,c1ccc2[nH]ccc2c1,<5>,<0>,(,F,),C,<eos>,,,,,,,,,,,,,,,,,,,
CSc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<6>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)C2CC(=O)N(C3CCCCC3)C2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,N,C=O,<3>,O=C1CCCN1,<5>,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,
CCc1cccc(CC)c1NC(=O)c1ccc(=O)n(C)c1,<bos>,C,C,<0>,c1ccccc1,<5>,<4>,(,C,C,),N,C=O,<4>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)n1nc(-c2ccccc2)cc1-c1ccc(C(C)C)cc1,<bos>,C,C,(,C,),<0>,c1ccccc1,<3>,<4>,c1cn[nH]c1,<3>,<1>,(,<0>,c1ccccc1,),C=O,C,<eos>,,,,,,,,,,,,,,,,,,
CCn1cc(Br)c(-c2cc(N)[nH]n2)n1,<bos>,C,C,<3>,c1cn[nH]c1,<1>,<0>,(,Br,),<1>,c1cn[nH]c1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1CCNC(=O)NCc1nnc2ccccn12,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),C,C,N,C=O,N,C,<4>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1cn[nH]c1=Nc1ccc(CN2CCOC2=O)cc1,<bos>,C,<2>,N=c1[nH]cn[nH]1,<0>,<0>,c1ccccc1,<3>,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(C(=O)NC3CCN(c4ccccc4)C3=O)cc2nc1C,<bos>,C,<5>,c1ccc2nccnc2c1,<0>,<6>,(,C,),C=O,N,<2>,O=C1CCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1(C)Cc2nc3ncn(Cc4ccccc4)c(=O)c3cc2CO1,<bos>,C,<13>,O=c1[nH]cnc2nc3c(cc12)COCC3,<2>,<13>,(,C,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1OCC(=O)OCC1CCC(=O)N1,<bos>,C,C,<0>,c1ccccc1,<5>,O,C,C=O,O,C,<4>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(C)NC(=O)N(C)CC(=O)N(C)CCC#N,<bos>,C,C,C,C,(,C,),N,C=O,N,(,C,),C,C=O,N,(,C,),C,C,C#N,<eos>,,,,,,,,,,,,,,
CC(C)N(Cc1ccncc1)C(=O)Nc1cccc(F)c1,<bos>,C,C,(,C,),N,(,C,<0>,c1ccncc1,),C=O,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2cn[nH]c2)cc1NC(=O)c1ccco1,<bos>,c1cn[nH]c1,<0>,N,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCCCN2CCCCCC2=O)sc1C,<bos>,C,<1>,c1ccsc1,<4>,<2>,(,C,),C=O,N,C,C,C,<7>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(NC(=O)NCC(O)c2cccs2)c1,<bos>,O,C,(,<4>,c1ccsc1,),C,N,C=O,N,<4>,c1ccccc1,<0>,<2>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
CCn1nc(C)c(NC(=O)N(C)CC2CC2)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),N,C=O,N,(,C,),C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
Cc1nn2cc(-c3ccccc3)nnc2c1-c1ccccc1F,<bos>,C,<4>,c1cn2nccc2nn1,<5>,<0>,(,<0>,c1ccccc1,),<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc(-n2cc(C(=O)Nc3ccccc3Cl)nn2)c1,<bos>,Cl,<5>,c1ccccc1,<0>,N,C=O,<0>,c1c[nH]nn1,<2>,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccnc1N1CCCCC1)N1CCC(CO)CC1,<bos>,O,C,<0>,C1CCNCC1,<3>,C=O,<1>,c1ccncc1,<2>,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(NC(=O)CSc2ncnc3ccccc23)c1,<bos>,C,<0>,c1ccccc1,<4>,<2>,(,C,),N,C=O,C,S,<7>,c1ccc2ncncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)Nc2cccc3cn[nH]c23)ccc1-c1cc2ccccc2o1,<bos>,c1ccc2[nH]ncc2c1,<2>,N,C=O,N,<0>,c1ccccc1,<4>,<3>,(,<5>,c1ccc2occc2c1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cc(Cc2nnc3sc(-c4cccnc4)nn23)cc(OC)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<2>,(,O,C,),C,<3>,c1nn2cnnc2s1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccc2ncnc(N3CCCC3c3ccncc3)c2c1,<bos>,C,N,(,C,),C=O,<0>,c1ccc2ncncc2c1,<7>,<3>,C1CCNC1,<4>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)C2(c3ccccc3Cl)CCOCC2)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(Cc1ccc(O)cc1)NC(=O)c1ccc(N2CCCC2)cc1,<bos>,O,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,<0>,c1ccccc1,<3>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nnnn1-c1ccc(SCC(=O)NC(C)(C)C)nn1,<bos>,C,C,(,C,),(,C,),N,C=O,C,S,<2>,c1ccnnc1,<5>,<4>,c1nnn[nH]1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
O=C(COc1ccc(F)cc1F)N1CCN(C(=O)c2ccco2)CC1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,C=O,<2>,C1CNCCN1,<5>,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCNC(=O)c1ccccc1Cl)NCc1ccn[nH]1,<bos>,Cl,<5>,c1ccccc1,<0>,C=O,N,C,C,C=O,N,C,<4>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CSc1sc(NC(=O)Cn2cc(C(F)(F)F)cn2)nc1C,<bos>,C,S,<1>,c1cscn1,<3>,<0>,(,C,),N,C=O,C,<3>,c1cn[nH]c1,<0>,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,
CCOC(=O)NCC1CCCN(c2cc(NC)ncn2)C1,<bos>,C,C,O,C=O,N,C,<1>,C1CCNCC1,<3>,<1>,c1cncnc1,<5>,N,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(C3CCC(=O)N3)o2)s1,<bos>,C,<4>,c1ccsc1,<2>,<0>,c1nnco1,<3>,<4>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(F)cc1NC(=O)N(C)Cc1cccc(F)c1,<bos>,C,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),N,C=O,N,(,C,),C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)C(C)CNC(=O)c2cc(C)[nH]n2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O=[SH2]=O,C,(,C,),C,N,C=O,<1>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccnc(-c2ccc(Br)cc2)n1,<bos>,C,O,<1>,c1cncnc1,<3>,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(N)c(S(=O)(=O)C2CCCC2)cc1OC,<bos>,C,C,O,<2>,c1ccccc1,<3>,<5>,(,O=[SH2]=O,<0>,C1CCCC1,),<0>,(,N,),O,C,<eos>,,,,,,,,,,,,,,,,,,
O=S(=O)(Cc1ccc(OCC2CCCO2)cc1)c1ccccn1,<bos>,C1CCOC1,<4>,C,O,<3>,c1ccccc1,<0>,C,O=[SH2]=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CNC(=O)Nc1cccc2ccccc12)Cn1cccn1,<bos>,c1cn[nH]c1,<3>,C,C,(,C,),C,N,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccc(NCc2nc3ccccc3c(=O)[nH]2)cc1,<bos>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,N,C,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)OC2CCC(O)C2C(N)=O)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C=O,O,<0>,C1CCCC1,<4>,<3>,(,O,),C=O,N,<eos>,,,,,,,,,,,,,,,,,
C=CCn1c(C)cc(C(=O)c2nccn2-c2ccccc2)c1C,<bos>,C=C,<0>,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,<3>,c1c[nH]cn1,<2>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CNC(=O)c1nccnc1Nc1nc2ccccc2n1C,<bos>,C,N,C=O,<3>,c1cnccn1,<4>,N,<5>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc(-c2cccs2)n[nH]1)N1CCN(CCO)CC1,<bos>,O,C,C,<5>,C1CNCCN1,<2>,C=O,<4>,c1cn[nH]c1,<1>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)nc(C(C#N)CC#N)n2-c1ccc(C#N)cc1,<bos>,C#N,C,C,(,C#N,),<5>,c1ccc2[nH]cnc2c1,<4>,<0>,(,O,C,),<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,
c1ccc(-c2ccn[nH]2)c(SCCCCN2CCOCC2)c1,<bos>,C1COCCN1,<5>,C,C,C,C,S,<5>,c1ccccc1,<0>,<4>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccsc1CN(Cc1cccnc1)CC(F)(F)F,<bos>,F,C,(,F,),(,F,),C,N,(,C,<1>,c1ccncc1,),C,<4>,c1ccsc1,<0>,N,<eos>,,,,,,,,,,,,,,,,
COc1ccc(C(=O)N2CCN(Cc3cccc(Cl)c3)CC2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C=O,<2>,C1CNCCN1,<5>,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)COCCC(=O)Nc1cccc(N2CCCS2(=O)=O)c1,<bos>,C,C,(,C,),C,O,C,C,C=O,N,<0>,c1ccccc1,<4>,<6>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)n1nccc1NC(=O)Cn1nc2n(c1=O)CCCCC2,<bos>,C,C,(,C,),<3>,c1cn[nH]c1,<4>,N,C=O,C,<2>,O=c1[nH]nc2n1CCCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)Cn1cnc2c([nH]c3ccc(C)cc32)c1=O,<bos>,C,C,N,C=O,C,<2>,O=c1[nH]cnc2c1[nH]c1ccccc12,<11>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1S(=O)(=O)N1CCCC1c1cccc(F)c1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),O=[SH2]=O,<3>,C1CCNC1,<4>,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1c(C(=O)Nc2nc(C3CC3)cs2)cc2ccc(F)cc21,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<5>,<1>,(,F,),C=O,N,<3>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-n2cnnc2)c1)c1ccc2ccccc2n1,<bos>,c1ccc2ncccc2c1,<5>,C=O,N,<0>,c1ccccc1,<4>,<4>,c1nnc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Cl)cc1)N1CCC2(CC1)OCCCO2,<bos>,Cl,<3>,c1ccccc1,<0>,C=O,<6>,C1COC2(CCNCC2)OC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(Br)cc1CN1CCC2(CC1)OCCO2,<bos>,F,<3>,c1ccccc1,<4>,<0>,(,Br,),C,<5>,C1CC2(CCN1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N2CC(c3ccccc3)C3(CCNC3=O)C2)nn1,<bos>,C,<5>,c1ccnnc1,<2>,<8>,O=C1NCCC12CCNC2,<6>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ncnc(SC)c1N1CCCC2(CNC(=O)O2)C1,<bos>,C,S,<1>,c1cncnc1,<5>,<0>,(,<8>,O=C1NCC2(CCCNC2)O1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CC(F)F)C(=O)Cc1ccc(-n2cnnn2)cc1,<bos>,F,C,(,F,),C,N,(,C,(,C,),C,),C=O,C,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,
CCc1onc(C)c1NC(=O)C1(c2ccccc2)CC1,<bos>,C,C,<4>,c1cnoc1,<0>,<1>,(,C,),N,C=O,<0>,C1CC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NS(=O)(=O)c1ccc(C#N)cc1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)NCCC(=O)N1CC(c2ccccn2)C1,<bos>,C,C,(,C,),(,C,),O,C=O,N,C,C,C=O,<2>,C1CNC1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
Cn1cc(CNC(=O)CCSc2ccccn2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,N,C=O,C,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccc(C2OCCO2)c1)N1CCC2(CCCCC2)C1,<bos>,C1COCO1,<3>,<4>,c1ccccc1,<0>,C=O,<8>,C1CCC2(CC1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2c(=O)n(CC(=O)NC(C)c3ccncc3)c(C)nc2s1,<bos>,C,<7>,O=c1[nH]cnc2sccc12,<2>,<3>,(,C,),C,C=O,N,C,(,<0>,c1ccncc1,),C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(=O)NCc1cccc(CO)c1,<bos>,C,<0>,c1ccccc1,<5>,C=O,N,C,<0>,c1ccccc1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(NC(=O)c2nc3nc(C)cc(C)n3n2)cc1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),C=O,N,<3>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2nc(C(C)C)cc(C(=O)N3CCOC4CCCCC43)c12,<bos>,C,C,(,C,),<1>,c1cnc2[nH]ncc2c1,<8>,<4>,(,C,),<6>,(,C,),C=O,<7>,C1CCC2OCCNC2C1,<eos>,,,,,,,,,,,,,,,,,
Cc1nc(C2(NC(=O)Cn3nnc4ccccc4c3=O)CCCCCC2)no1,<bos>,C,<2>,c1ncon1,<0>,<0>,C1CCCCCC1,<0>,N,C=O,C,<2>,O=c1[nH]nnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(-n2c(C)cn3c4c(=O)[nH]c(=O)[nH]c4nc23)c1,<bos>,C,<10>,O=c1[nH]c(=O)c2c(nc3[nH]ccn32)[nH]1,<9>,<0>,c1ccccc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(c2nc(CCNS(=O)(=O)CC3CC3)no2)CCC1,<bos>,C,<0>,C1CCC1,<0>,<2>,c1ncon1,<0>,C,C,N,O=[SH2]=O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(Br)cc1)OCc1ccon1,<bos>,Br,<3>,c1ccccc1,<0>,C,C=O,O,C,<1>,c1cnoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c2n(c(=O)n(CC(=O)Nc3ccc(Cl)cc3)c1=O)CCC2,<bos>,C#N,<2>,O=c1cc2n(c(=O)[nH]1)CCC2,<7>,C,C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc2n1CCN(C(=O)c1scnc1C1CC1)C2,<bos>,C,C,<0>,c1nnc2n1CCNC2,<7>,C=O,<1>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc2nc(-c3cccnc3)n(-c3ccc(F)cc3)c12,<bos>,c1ccncc1,<1>,<5>,c1ccc2[nH]cnc2c1,<4>,<2>,(,N,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<8>,c1ccc2c(c1)OCCO2,<9>,<0>,c1ccccc1,<5>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1nc2ccccc2s1)C(=O)NC1C=CC(CO)C1,<bos>,c1ccc2scnc2c1,<5>,C,N,(,C,),C=O,N,<4>,C1=CCCC1,<2>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)COc1ccccc1C(O)c1ccco1,<bos>,c1ccoc1,<4>,C,(,O,),<5>,c1ccccc1,<0>,O,C,C=O,N,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2cncc(F)c2)n(Cc2ccccc2)n1,<bos>,c1ccccc1,<0>,C,<3>,c1cn[nH]c1,<4>,<1>,(,C,),N,C=O,<1>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(=O)c(C(=O)Oc3ccccc3)c[nH]c2c1,<bos>,C,O,<7>,O=c1cc[nH]c2ccccc12,<2>,C=O,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)NCc1coc(-c2ccccc2Br)n1,<bos>,Br,<5>,c1ccccc1,<0>,<3>,c1cocn1,<0>,C,N,C=O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nnc(C#N)c(NCc3cscn3)c2c1,<bos>,C,<0>,c1ccc2nnccc2c1,<7>,<6>,(,C#N,),N,C,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCC1CCCCO1)c1cn(-c2ccccc2)c2ncccc2c1=O,<bos>,C1CCOCC1,<2>,C,O,C=O,<2>,O=c1cc[nH]c2ncccc12,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccsc2)cc(C(=O)N(C)CCC#N)c1,<bos>,c1ccsc1,<0>,C=O,N,<4>,c1ccccc1,<0>,<2>,(,C,),C=O,N,(,C,),C,C,C#N,<eos>,,,,,,,,,,,,,,,,,
Cc1nc(C(Nc2ccn3nc(C4CC4)nc3n2)c2ccccn2)no1,<bos>,C,<2>,c1ncon1,<0>,C,(,<2>,c1ccncc1,),N,<1>,c1cnc2ncnn2c1,<5>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N)cc(C)c1NCCN1CCCOC1=O,<bos>,C,<2>,c1ccccc1,<3>,<4>,(,C,),<0>,(,N,),N,C,C,<2>,O=C1NCCCO1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NC1CCC(O)CC1)c1ccc(C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,C=O,N,<0>,C1CCCCC1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,
CN(Cc1cnn(C)c1)C(=O)NCCOc1ccc(Cl)cc1Cl,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),O,C,C,N,C=O,N,(,C,),C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,
CC(C)OCCCNC(=O)c1ccc2cc[nH]c2c1,<bos>,C,C,(,C,),O,C,C,C,N,C=O,<1>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1Oc2ccccc2OC1C(=O)N1CCCC1C1CCCC1,<bos>,C,<7>,c1ccc2c(c1)OCCO2,<8>,C=O,<3>,C1CCNC1,<4>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]c2ccccc2c1C(=O)CN1CCOCC1,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,C=O,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(S(=O)(=O)Nc2cccnc2)ccc1OC(F)F,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,<4>,(,N,),O=[SH2]=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
NC(=O)C(OC(=O)CSc1ccc(F)c(F)c1)c1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),S,C,C=O,O,C,(,<0>,c1ccccc1,),C=O,N,<eos>,,,,,,,,,,,,,,,,,
CC(C)c1cc(CNC(=O)Cn2ccnc2-c2cnccn2)on1,<bos>,C,C,(,C,),<1>,c1cnoc1,<4>,C,N,C=O,C,<2>,c1c[nH]cn1,<3>,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(S(=O)(=O)N(C)CC(C)C)cc1,<bos>,C,C,(,C,),C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCSc1ccc(CCC(=O)Nc2ccc3c(c2)NC(=O)CO3)cc1,<bos>,C,C,S,<0>,c1ccccc1,<3>,C,C,C=O,N,<7>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(C(=O)N(C)Cc2cc(C)on2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),C=O,N,(,C,),C,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,
C=C(C)CN1CCN(C(=O)c2ccc(=O)n(C)c2)CC1,<bos>,C,<6>,O=c1cccc[nH]1,<4>,C=O,<2>,C1CNCCN1,<5>,C,<0>,C=C,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C#N)cc1OCc1c(C)noc1N,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,N,),C,O,<4>,c1ccccc1,<3>,<0>,(,C#N,),O,C,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)c1cccc(NC(=O)c2cc(C)nn2C)c1,<bos>,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,<4>,c1ccccc1,<0>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(CC(=O)N(C)CCN1CCOCC1)c1ccccc1,<bos>,C1COCCN1,<5>,C,C,N,(,C,),C=O,C,C,(,<0>,c1ccccc1,),O,C,C,<eos>,,,,,,,,,,,,,,,,,,
