smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
COc1cccc(NS(=O)(=O)c2ccc(F)c(F)c2)n1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,N,<4>,c1ccncc1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,
O=C1CNc2ccc(Cl)cc2N1CCn1cccc1,<bos>,Cl,<7>,O=C1CNc2ccccc2N1,<10>,C,C,<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CN1CCOC(CNC(=O)c2cccc(-c3cc[nH]n3)c2)C1,<bos>,C,C,(,C,),C,<5>,C1COCCN1,<1>,C,N,C=O,<0>,c1ccccc1,<4>,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,
CNC(=O)c1ccsc1NC(=O)c1cn2cccnc2n1,<bos>,C,N,C=O,<0>,c1ccsc1,<4>,N,C=O,<5>,c1cnc2nccn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)n1,<bos>,C,<0>,c1ncon1,<2>,<0>,C1CCNCC1,<3>,O=[SH2]=O,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
CCn1c(CNC(=O)N2CCN(C(C)=O)CC2)nc2ccccc21,<bos>,C,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,N,C=O,<2>,C1CNCCN1,<5>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
N#CCC1NCCc2cc(C(F)(F)F)c(F)cc21,<bos>,F,C,(,F,),(,F,),<0>,c1ccc2c(c1)CCNC2,<9>,<1>,(,F,),C,C#N,<eos>,,,,,,,,,,,,,,
Cc1ccc(C)c(NC(=O)Cn2ncc(=O)c3ccccc32)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,C,<4>,O=c1cn[nH]c2ccccc12,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1cccn2c(-c3ccccc3F)nnc12)c1cccs1,<bos>,F,<5>,c1ccccc1,<0>,<4>,c1ccn2cnnc2c1,<8>,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCOC1CCN(C(=O)CCn2cc(Cl)cn2)CC1,<bos>,C,C,C,O,<0>,C1CCNCC1,<3>,C=O,C,C,<3>,c1cn[nH]c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,
O=C(CN1CCN(c2cc3ccccc3o2)C1=O)NCCCO,<bos>,O,C,C,C,N,C=O,C,<2>,O=C1NCCN1,<5>,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(=O)oc2ccc(OC(=O)c3ccccc3)cc12,<bos>,C,C=O,N,<3>,O=c1ccc2ccccc2o1,<6>,O,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#CC(Cc1cccc(Br)c1)CC1CC1,<bos>,C1CC1,<0>,C,C,(,C#N,),C,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,,,,
NC(=O)N1CCC(NC(=O)c2ccc(O)c(Cl)c2)CC1,<bos>,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,N,<0>,C1CCNCC1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,
Cc1n[nH]c(-c2cccc(NC(=O)c3ccc(=O)[nH]c3)c2)n1,<bos>,C,<0>,c1nc[nH]n1,<2>,<0>,c1ccccc1,<4>,N,C=O,<4>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,
CC1(C)CN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CCO1,<bos>,C,<3>,C1COCCN1,<5>,<3>,(,C,),C=O,<5>,c1ccc2[nH]ccc2c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1nccs1)C1CCN(c2ccc(F)c(F)c2)C1=O,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),<5>,O=C1CCCN1,<2>,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,
Cc1csc(C(C)N(C)C(=O)c2ccc3c(c2)OCO3)n1,<bos>,C,<0>,c1cscn1,<3>,C,(,C,),N,(,C,),C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(SCC(=O)N(CCO)Cc2ccco2)cc1,<bos>,O,C,C,N,(,C,<4>,c1ccoc1,),C=O,C,S,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,
CC(C)c1ccc2c(c1Cn1cnnn1)CCNC2c1cccnc1,<bos>,C,C,(,C,),<0>,c1ccc2c(c1)CCNC2,<5>,<9>,(,<1>,c1ccncc1,),C,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,
CC(C)CCOC1CCCN(C(=O)N2CCCCC2c2cnoc2)C1,<bos>,C,C,(,C,),C,C,O,<1>,C1CCNCC1,<3>,C=O,<3>,C1CCNCC1,<2>,<0>,c1cnoc1,<eos>,,,,,,,,,,,,,,
Cc1noc(C)c1CN(C)C(=O)NC1CCC(O)CC1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,(,C,),C=O,N,<0>,C1CCCCC1,<3>,O,<eos>,,,,,,,,,,,,
Cc1cc(CC(C)C(=O)N2CCC(O)CC2)c(C)n1C,<bos>,C,<2>,c1cc[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,C,(,C,),C=O,<3>,C1CCNCC1,<0>,O,<eos>,,,,,,,,,
Cc1csc(CNc2cc(S(C)(=O)=O)ccc2F)n1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,F,),N,C,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,
COCC(=O)NCC#CCOc1ccc(CC(N)=O)cc1,<bos>,C,O,C,C=O,N,C,<0>,C#C,<1>,C,O,<0>,c1ccccc1,<3>,C,C=O,N,<eos>,,,,,,,,,,,,,,
Cc1cccc(C)c1OCC(O)Cn1cnc(C2CCC2)cc1=O,<bos>,C,<0>,c1ccccc1,<5>,<4>,(,C,),O,C,C,(,O,),C,<6>,O=c1ccnc[nH]1,<3>,<0>,C1CCC1,<eos>,,,,,,,,,,,
O=C1Nc2ccccc2OC1CCN1CCOCC1,<bos>,C1COCCN1,<5>,C,C,<2>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CNC(=O)C1CC1)N=c1sccn1Cc1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C,<2>,N=c1[nH]ccs1,<0>,C=O,C,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCC2CN3CCCCC3CO2)cc1Cl,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Cl,),O=[SH2]=O,N,C,<5>,C1CCN2CCOCC2C1,<eos>,,,,,,,,,,,,,,,,,,
Cc1c(N2Cc3cnc(CC(C)C)nc3C2)cnn1C(C)C,<bos>,C,C,(,C,),C,<0>,c1ncc2c(n1)CNC2,<7>,<0>,c1cn[nH]c1,<3>,<4>,(,C,),C,(,C,),C,<eos>,,,,,,,,,,
O=C(Nc1ccc(N2CCNC2=O)cc1)c1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,<0>,c1ccccc1,<3>,<2>,O=C1NCCN1,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(C)c1OCC(=O)NCc1nncn1C,<bos>,C,<0>,c1ccccc1,<5>,<4>,(,C,),O,C,C=O,N,C,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,
Cc1c(CCNC(=O)c2ccc(=O)n(C)n2)c2ccccc2n1C,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,<4>,(,C,),C,C,N,C=O,<4>,O=c1cccn[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,
Cn1cccc1-c1n[nH]c2c1CN(C(=O)c1cc(C3CC3)on1)CC2,<bos>,C,<3>,c1cc[nH]c1,<4>,<0>,c1n[nH]c2c1CNCC2,<6>,C=O,<1>,c1cnoc1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(NC(=O)Cn2ncc3ccccc3c2=O)cc1,<bos>,N,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<2>,O=c1[nH]ncc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,
CCn1c(SCC(=O)NCc2ccco2)nc2ccccc21,<bos>,C,C,<4>,c1ccc2[nH]cnc2c1,<5>,S,C,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
C=CCc1nnc(SC2C(=O)OC(C)C2CCCC)n1N,<bos>,C=C,<0>,C,<0>,c1nnc[nH]1,<3>,<4>,(,N,),S,<2>,O=C1CCCO1,<3>,<4>,(,C,),C,C,C,C,<eos>,,,,,,,,,
Cc1cc(Br)ccc1NC(=O)c1ccncc1F,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,Br,),N,C=O,<0>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1ccncn1)c1cnn(-c2cccc(Cl)c2)n1,<bos>,Cl,<4>,c1ccccc1,<0>,<3>,c1cn[nH]n1,<0>,C=O,N,<5>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cc2c(nc1Nc1ccccc1CO)CCC2,<bos>,N,C=O,<0>,c1cnc2c(c1)CCC2,<1>,N,<0>,c1ccccc1,<5>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(OC)nc(-c2ccccc2F)n1,<bos>,F,<5>,c1ccccc1,<0>,<3>,c1cncnc1,<1>,<5>,(,O,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,
CCc1ccc(NC(=O)N2CCC(OCCC3CCCO3)CC2)cc1,<bos>,C,C,<0>,c1ccccc1,<3>,N,C=O,<3>,C1CCNCC1,<0>,O,C,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,
CC(Nc1nccn(C)c1=O)c1cccc(Cl)c1,<bos>,Cl,<4>,c1ccccc1,<0>,C,(,C,),N,<2>,O=c1cncc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,
CC(CN1CCCC1=O)NC(=O)c1ccncc1F,<bos>,O=C1CCCN1,<5>,C,C,(,C,),N,C=O,<0>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
Cn1c(CNC(=O)CNc2ccccc2)nc2ccccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,N,C=O,C,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c(C)c1CCC(=O)Nc1ccc2c(C)cc(=O)oc2c1,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),C,C,C=O,N,<7>,O=c1ccc2ccccc2o1,<3>,C,<eos>,,,,,,,,,,,,,,,
c1ccc2sc(CN3CCOC4(COCCN(CC5CC5)C4)C3)nc2c1,<bos>,C1CC1,<0>,C,<6>,C1COCC2(CN1)CNCCO2,<8>,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(-n2cc(-c3nnc(C4CC4)o3)nn2)cc1,<bos>,Cl,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<0>,<0>,c1nnco1,<3>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cccc(OC)c1-c1nsc(NC(=O)OC(C)(C)C)n1,<bos>,C,C,(,C,),(,C,),O,C=O,N,<2>,c1ncsn1,<0>,<5>,c1ccccc1,<0>,<4>,(,O,C,),O,C,<eos>,,,,,,,
Cc1ccc(C)c(C(C)NC(=O)CSc2nnc3ccccn23)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C,(,C,),N,C=O,C,S,<4>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,
CCOc1ccc(NC(=O)c2ccc(F)c(NC(C)=O)c2)cc1,<bos>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),C=O,N,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,
CC(C)NC(=O)NC1CCN(c2nc3ccccc3o2)CC1,<bos>,C,C,(,C,),N,C=O,N,<0>,C1CCNCC1,<3>,<5>,c1ccc2ocnc2c1,<eos>,,,,,,,,,,,,,,,,,,
CC1CCCCN1C(=O)C1CCN(C(=O)Cc2ccsc2)CC1,<bos>,C,<2>,C1CCNCC1,<3>,C=O,<0>,C1CCNCC1,<3>,C=O,C,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
CCCCNC(=O)CSc1nc(N)cc(N)n1,<bos>,N,<1>,c1cncnc1,<3>,<5>,(,N,),S,C,C=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,,,
COc1ccccc1SCCNC(=O)Cn1ccccc1=O,<bos>,C,O,<0>,c1ccccc1,<5>,S,C,C,N,C=O,C,<6>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)Nc2ccccc2C#N)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),C,N,C=O,N,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,
c1sc(N2CCN(Cc3nnc(C4CC4)o3)CC2)nc1C1CC1,<bos>,C1CC1,<0>,<3>,c1nnco1,<0>,C,<5>,C1CNCCN1,<2>,<3>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccccc1NC(=O)CCCNc1cccc(F)c1,<bos>,C,<0>,c1ccccc1,<5>,N,C=O,C,C,C,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,
COC(=O)C1CCN(c2ccc(C(=O)N(C)C)cn2)CC1,<bos>,C,N,(,C,),C=O,<1>,c1ccncc1,<4>,<3>,C1CCNCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N2CCC(C(=O)NCc3cccnc3)CC2)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,<3>,C1CCNCC1,<0>,C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),C,N,C=O,<1>,c1cscn1,<3>,<2>,(,C,),<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,
CC(C)(C)c1ccc(NC(=O)c2cc(-c3ccc(F)cc3)n[nH]2)cc1,<bos>,C,C,(,C,),(,C,),<0>,c1ccccc1,<3>,N,C=O,<4>,c1cn[nH]c1,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,
Cc1nc(CNc2ccccc2OC2CCCC2)cs1,<bos>,C,<3>,c1cscn1,<0>,C,N,<0>,c1ccccc1,<5>,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(N)ccc1C(=O)NCC1CCCO1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,N,),C=O,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(OCCNc2cn[nH]c(=O)n2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C,N,<3>,O=c1nccn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1onc(-c2ccccn2)c1C(=O)N1CCC(O)CC1,<bos>,C,<4>,c1cnoc1,<0>,<1>,(,<2>,c1ccncc1,),C=O,<3>,C1CCNCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,
Cc1ccccc1COc1ccc2c(c1)CCN2C(=O)NC1CC1,<bos>,C,<0>,c1ccccc1,<5>,C,O,<0>,c1ccc2c(c1)CCN2,<8>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
CCc1nc2n(n1)CCCC2NC(=O)c1cncs1,<bos>,C,C,<0>,c1nc2n(n1)CCCC2,<8>,N,C=O,<1>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)N1CCC(NC(=O)C2CCCC2)CC1,<bos>,C,C,N,(,C,C,),O=[SH2]=O,<3>,C1CCNCC1,<0>,N,C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)N1CCN(C(=O)c2cc3sccc3[nH]2)CC1,<bos>,C1CCCC1,<0>,N,C=O,<5>,C1CNCCN1,<2>,C=O,<0>,c1cc2sccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCNC(=O)Nc1ccn(-c2ccc(Br)cc2F)n1,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Br,),<3>,c1cn[nH]c1,<1>,N,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,
Cc1cc(C(=O)Oc2cccc(N)c2)c2c(C)nn(C)c2n1,<bos>,C,<1>,c1cnc2[nH]ncc2c1,<8>,<6>,(,C,),<4>,(,C,),C=O,O,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,
Cc1nc(C)c(C(=O)N(C)CCc2ccc(F)cc2)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,(,C,),C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,
Cc1cnccc1CN1CCN(C(=O)c2cc[nH]n2)CC1,<bos>,C,<5>,c1ccncc1,<0>,C,<2>,C1CNCCN1,<5>,C=O,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CC1C=CCC1)Nc1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,N,C=O,C,<4>,C1=CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(-c2cc(=O)cc(C(=O)OC)[nH]2)ccc1OC,<bos>,C,O,C=O,<5>,O=c1cc[nH]cc1,<3>,<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,C,<eos>,,,,,,,,,,,,,,
Cn1cc(CN(Cc2ccccc2)C(=O)C2CC2(Cl)Cl)cn1,<bos>,Cl,<2>,C1CC1,<0>,<2>,(,Cl,),C=O,N,(,C,<0>,c1ccccc1,),C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,
O=C(CSc1ccc(Cl)cc1)C(O)c1ccccc1,<bos>,O,C,(,<0>,c1ccccc1,),C=O,C,S,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
Cc1nn(C(C)(C)C)c(=O)n1CC(=O)NC(C)C(C)C,<bos>,C,C,(,C,),(,C,),<5>,O=c1[nH]cn[nH]1,<2>,<3>,(,C,),C,C=O,N,C,(,C,),C,(,C,),C,<eos>,,,,
O=C(CSc1ccc2c(c1)OCCO2)NC1CCc2c(F)cccc21,<bos>,F,<5>,c1ccc2c(c1)CCC2,<8>,N,C=O,C,S,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(NC(=O)N(C)Cc2nc3ccccc3s2)c1,<bos>,c1ccc2scnc2c1,<5>,C,N,(,C,),C=O,N,<4>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,
CC(C#N)CN(C)C(=O)C(C)NC(=O)c1ccco1,<bos>,C,C,(,C#N,),C,N,(,C,),C=O,C,(,C,),N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,
O=C(Nc1cccc(F)c1)Nc1nc(Cc2ccco2)cs1,<bos>,F,<4>,c1ccccc1,<0>,N,C=O,N,<3>,c1cscn1,<0>,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
NC(=O)C1(C(=O)NCc2cccs2)CCOCC1,<bos>,N,C=O,<0>,C1CCOCC1,<0>,C=O,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)c1cc(C)nc2ccc(C)cc12,<bos>,C,<5>,c1ccc2ncccc2c1,<7>,<0>,(,C,),C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CCC1CN(C(=O)CSc2nccn2-c2ccccc2)CC1O,<bos>,C,C,<0>,C1CCNC1,<3>,<1>,(,O,),C=O,C,S,<3>,c1c[nH]cn1,<2>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
COCC(=O)N1CCC2C1CCC(=O)N2Cc1cccnc1,<bos>,C,O,C,C=O,<5>,O=C1CCC2NCCC2N1,<9>,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nc3cc(N)ccc3o2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<5>,c1ccc2ocnc2c1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)Cn1nc(-c2ccc[nH]2)ccc1=O)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C,(,C,),N,C=O,C,<6>,O=c1cccn[nH]1,<4>,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,
Cc1cnc(N2Cc3cnc(C(C)(C)C)nc3C2)nc1N1CCCC1,<bos>,C,C,(,C,),(,C,),<0>,c1ncc2c(n1)CNC2,<7>,<3>,c1cncnc1,<0>,<5>,(,<3>,C1CCNC1,),C,<eos>,,,,,,,,,,,
O=C1OCCN1CC(O)c1ccccc1Br,<bos>,O=C1NCCO1,<2>,C,C,(,O,),<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c2c(Nc3ccc(Cc4nccs4)cc3)ncnc2n1,<bos>,C,<1>,c1cnc2ncncc2c1,<7>,<9>,(,C,),N,<0>,c1ccccc1,<3>,C,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,
O=C(Nc1ccc(OCC2CC2)nc1)N1CCCC1c1ccc[nH]1,<bos>,C1CC1,<0>,C,O,<4>,c1ccncc1,<1>,N,C=O,<3>,C1CCNC1,<4>,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,
COC(=O)Cc1csc(NC(=O)c2cccs2)n1,<bos>,C,O,C=O,C,<0>,c1cscn1,<3>,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(Nc1cccnc1)C(=O)NCCNC(=O)Nc1cccc(Cl)c1C#N,<bos>,C#N,<5>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,N,C,C,N,C=O,C,(,C,),(,C,),N,<1>,c1ccncc1,<eos>,,,,,,
COC(=O)CCN(C)S(=O)(=O)c1ccccc1,<bos>,c1ccccc1,<0>,O=[SH2]=O,N,(,C,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCc1ccc(CN2CCOC3(CCc4ccccc43)C2)o1,<bos>,C,C,C,<4>,c1ccoc1,<2>,C,<10>,c1ccc2c(c1)CCC21CNCCO1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(O)c(C(F)(F)F)c1)c1n[nH]c2ccccc12,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<3>,(,O,),N,C=O,<6>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,
COC(=O)C(C)n1c(C(=O)OC2CCCC2)nc2ccccc21,<bos>,C,O,C=O,C,(,C,),<4>,c1ccc2[nH]cnc2c1,<5>,C=O,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,
COCCNC(=O)NC(C)c1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,C,(,C,),N,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,
Cc1ncc(C(=O)Nc2nc3ccc(N)cc3s2)cn1,<bos>,C,<3>,c1cncnc1,<0>,C=O,N,<5>,c1ccc2scnc2c1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)CN(CCC#N)C(=O)c1cnn(-c2ccccc2F)c1,<bos>,C,N,(,C,),C=O,C,N,(,C,C,C#N,),C=O,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,
Cc1cc(F)ccc1NCc1cccc2nccc(O)c12,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),N,C,<9>,c1ccc2ncccc2c1,<7>,O,<eos>,,,,,,,,,,,,,,,,,
CCCC(=O)N1CCC(Nc2ncccc2N(C)C)CC1,<bos>,C,N,(,C,),<1>,c1ccncc1,<2>,N,<0>,C1CCNCC1,<3>,C=O,C,C,C,<eos>,,,,,,,,,,,,,,,
CC(C)n1nccc1NC(=O)Nc1ccc(S(C)(=O)=O)cc1,<bos>,C,C,(,C,),<3>,c1cn[nH]c1,<4>,N,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,
Nc1cnc(Nc2cccc(-n3cnnn3)c2)c(O)c1,<bos>,O,<5>,c1ccncc1,<4>,<1>,(,N,),N,<0>,c1ccccc1,<4>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,
CCn1nccc1NC(=O)CCC(=O)OCC(=O)N(C)C,<bos>,C,N,(,C,),C=O,C,O,C=O,C,C,C=O,N,<4>,c1cn[nH]c1,<3>,C,C,<eos>,,,,,,,,,,,,,
CCC(=O)c1ccc(S(=O)(=O)Nc2cccc(C)c2)cc1,<bos>,C,C,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1nc(CNC(=O)c2cn3ccccc3c2C#N)c(C)s1,<bos>,C,O,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<5>,c1ccn2cccc2c1,<6>,C#N,<eos>,,,,,,,,,,,,,,,
Cn1nnnc1SCc1nc2c(c(=O)[nH]c(=O)n2C)n1C,<bos>,C,<10>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<7>,<6>,(,C,),C,S,<0>,c1nnn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(Br)cc(Cl)c1OCC(N)=O,<bos>,C,C=O,N,<2>,c1ccccc1,<3>,<0>,(,Br,),<4>,(,Cl,),O,C,C=O,N,<eos>,,,,,,,,,,,,,
Cc1cc(NC(=O)c2c(N)ccnc2C)n(C)n1,<bos>,C,<4>,c1ccncc1,<5>,<0>,(,N,),C=O,N,<4>,c1cn[nH]c1,<3>,<1>,(,C,),C,<eos>,,,,,,,,,,,,,
O=C(NCCCn1cccn1)C1Cc2ccccc2CN1,<bos>,c1cn[nH]c1,<3>,C,C,C,N,C=O,<7>,c1ccc2c(c1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCc1ccco1)c1cccc(-n2cnnc2)c1,<bos>,c1nnc[nH]1,<4>,<4>,c1ccccc1,<0>,O=[SH2]=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)Nc2cccnc2)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),O=[SH2]=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
CCCNC(=O)Cc1csc(Nc2ccc(OC)cc2)n1,<bos>,C,C,C,N,C=O,C,<0>,c1cscn1,<3>,N,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,
