smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Cc1cc(COc2ccc3c(C)c(Cc4nccc5ccccc45)c(=O)oc3c2)on1,<bos>,C,<3>,O=c1ccc2ccccc2o1,<7>,<2>,(,C,<4>,c1ccc2cnccc2c1,),O,C,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1nnc2c(-c3ccco3)nc(Nc3ccccc3C#N)nc21,<bos>,c1ccoc1,<4>,<2>,c1ncc2nn[nH]c2n1,<6>,<0>,(,N,<0>,c1ccccc1,<5>,C#N,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Nn1cc2c(nc(-c3ccccc3)n3nc(-c4ccco4)nc23)n1,<bos>,c1ccccc1,<0>,<9>,c1nc2c3c[nH]nc3ncn2n1,<5>,<0>,(,<4>,c1ccoc1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC1C[C@H](c2nnco2)[C@H](NCCCN)C1,<bos>,C,O,<0>,C1CCCC1,<2S>,<3R>,(,N,C,C,C,N,),<0>,c1nnco1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cc(-c2noc(C3(F)CCCCCC3)n2)ccc1OCc1nnnn1Cc1ccccc1,<bos>,F,<4>,c1ccccc1,<0>,<3>,(,O,C,<0>,c1nnn[nH]1,<4>,C,<0>,c1ccccc1,),<0>,c1ncon1,<2>,<0>,C1CCCCCC1,<0>,F,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)O)cc(C)c1OCCN1c2ccccc2CCc2ccccc21,<bos>,c1ccc2c(c1)CCc1ccccc1N2,<14>,C,C,O,<3>,c1ccccc1,<0>,<2>,(,C,),<4>,(,C,),C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cc(N2Cc3c(cccc3-c3ccccc3)C2=O)ccc1O,<bos>,O,<3>,c1ccccc1,<4>,<0>,(,<2>,O=C1NCc2ccccc21,<5>,<0>,c1ccccc1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(F)c(Cl)nn1-c1ccc(S(C)(=O)=O)cn1,<bos>,C,O=[SH2]=O,<1>,c1ccncc1,<4>,<3>,c1cn[nH]c1,<1>,<4>,(,C,),<0>,(,F,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
c1cc(NC2CCCC2)c2nc(-c3cc4ncccc4s3)[nH]c2c1,<bos>,C1CCCC1,<0>,N,<8>,c1ccc2[nH]cnc2c1,<5>,<5>,c1cnc2ccsc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1n[nH]c2cccc(Oc3ccc(-c4ccc(Cl)c(F)c4Cl)nc3Cl)c12,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,F,),<5>,(,Cl,),<2>,c1ccncc1,<4>,<5>,(,O,<8>,c1ccc2[nH]ncc2c1,<6>,N,),Cl,<eos>,,,,,,,,,,,,,,,
Cn1c(CC2CCCO2)ccc(NC(=O)c2ccccc2)c1=O,<bos>,c1ccccc1,<0>,C=O,N,<2>,O=c1cccc[nH]1,<6>,<5>,(,C,<4>,C1CCOC1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Oc1cc(Nc2ncnc3ccc(-c4ccco4)cc23)ccc1F,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,O,),N,<7>,c1ccc2ncncc2c1,<0>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)n(CC(=O)NC(CC(C)C)c1nc3ccccc3s1)c(=O)n2-c1ccccc1F,<bos>,C,C,(,C,),C,C,(,<5>,c1ccc2scnc2c1,),N,C=O,C,<2>,O=c1[nH]c2ccccc2[nH]1,<9>,<5>,(,C,),<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,
Fc1cccc(Nc2ccnc(Nc3cc(Cl)ccc3Cl)n2)c1,<bos>,Cl,<0>,c1ccccc1,<4>,<3>,(,Cl,),N,<3>,c1cncnc1,<1>,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(Nc2nc(S(=O)(=O)c3cccc(N)c3)cc3nc(-c4ccco4)nn23)n1,<bos>,c1ccoc1,<4>,<4>,c1cc2ncnn2cn1,<0>,<7>,(,N,<1>,c1cn[nH]c1,<3>,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2c(Nc3cc(Cl)c(OC4CCNCC4)cc3Cl)cc(=O)n(-c3ccc(F)cc3)c21,<bos>,C1CCNCC1,<0>,O,<2>,c1ccccc1,<5>,<0>,(,Cl,),<3>,(,Cl,),N,<3>,O=c1ccc2cn[nH]c2[nH]1,<9>,<7>,(,C,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,
Cc1nc(N2C(=O)c3n[nH]c(C)c3C2c2cncc(Cl)c2)sc1-c1cccnc1,<bos>,c1ccncc1,<1>,<1>,c1cscn1,<3>,<0>,(,C,),<2>,O=C1NCc2c[nH]nc21,<5>,<3>,(,<5>,c1ccncc1,<1>,Cl,),C,<eos>,,,,,,,,,,,,,,,,,,,
C[C@H](NCc1cc(Cl)c2c(c1)CCCCO2)[C@H](COc1ccc(I)cc1)c1cccc(Cl)c1,<bos>,I,<3>,c1ccccc1,<0>,O,C,C|R,(,<0>,c1ccccc1,<4>,Cl,),C|S,(,C,),N,C,<0>,c1ccc2c(c1)CCCCO2,<2>,Cl,<eos>,,,,,,,,,,,,,,,,
CCN(CCO)CCOc1ccc(NC(=O)N(CCOC)C2CC[C@]3(c4cccc(C#N)c4)CC3C2)cc1Cl,<bos>,C,C,N,(,C,C,O,),C,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,N,(,<0>,C1CCC2CC2C1,<3S>,<0>,c1ccccc1,<4>,C#N,),C,C,O,C,<eos>,,,,,
CC(C)N1CCC[C@@H](C2CCCCC2)C1,<bos>,C1CCCCC1,<0>,<1S>,C1CCNCC1,<3>,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C#Cc2cc(F)c(C(=O)N3CCN(c4ccncc4)CC3)c(F)c2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<0>,C#C,<1>,<0>,c1ccccc1,<3>,<2>,(,F,),<4>,(,F,),C=O,<2>,C1CNCCN1,<5>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
Cn1nccc1-c1c(C(=O)Nc2ccc(-c3csc(N)n3)cc2F)cnn1C,<bos>,C,<3>,c1cn[nH]c1,<0>,<4>,(,<4>,c1cn[nH]c1,<3>,C,),C=O,N,<3>,c1ccccc1,<4>,<0>,(,<0>,c1cscn1,<3>,N,),F,<eos>,,,,,,,,,,,,,,,
O=C(c1occc1-c1ccc(Br)cc1)N1CCCc2ccccc21,<bos>,Br,<3>,c1ccccc1,<0>,<0>,c1ccoc1,<4>,C=O,<9>,c1ccc2c(c1)CCCN2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(S(=O)(=O)c2c(F)ccc(F)c2NC(=O)CCN2CCCC2)cc1,<bos>,C,C,(,C,),(,C,),<3>,c1ccccc1,<0>,O=[SH2]=O,<5>,c1ccccc1,<4>,<0>,(,F,),<3>,(,F,),N,C=O,C,C,<3>,C1CCNC1,<eos>,,,,,,,,,,
CCCS(=O)(=O)N1CCCC(NC(=O)c2ccc3[nH]nc(-c4ccc(C(F)(F)F)cc4)c3c2)C1,<bos>,C,C,C,O=[SH2]=O,<3>,C1CCNCC1,<1>,N,C=O,<0>,c1ccc2[nH]ncc2c1,<6>,<0>,c1ccccc1,<3>,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,
C=Cc1ccc(CNC(=O)Cc2sc(CC(=O)O)nc2-c2cccc(C(F)(F)F)c2)cc1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,<0>,c1cscn1,<1>,<3>,(,C,C=O,O,),C,C=O,N,C,<0>,c1ccccc1,<3>,<0>,C=C,<eos>,,,,,,,,,,
CN(C)Cc1ccccc1-c1cc2ncc(-c3ccccc3)n2nc1-c1ccc(C2(N)CC2)cc1,<bos>,N,<0>,C1CC1,<0>,<3>,c1ccccc1,<0>,<1>,c1cnn2ccnc2c1,<0>,<4>,(,<0>,c1ccccc1,),<5>,c1ccccc1,<0>,C,N,(,C,),C,<eos>,,,,,,,,,,,,,,,
CCOC(=O)N1CCC(Oc2cccc(C[C@@H]3C[C@@H](C(=O)O)N(C(=O)C4CCCCC4)C3)c2)CC1,<bos>,O,C=O,<2S>,C1CCNC1,<0R>,<3>,(,C=O,<0>,C1CCCCC1,),C,<4>,c1ccccc1,<0>,O,<0>,C1CCNCC1,<3>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,
Fc1cc(-c2cnco2)ccc1OCCN1CCOCC1,<bos>,C1COCCN1,<5>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),<1>,c1cocn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cncc(-c2cn3ncnc(N)c3c2Nc2ccc(S(=O)(=O)C3CC3)cc2)c1,<bos>,C#N,<1>,c1ccncc1,<5>,<0>,c1cc2cncnn2c1,<3>,<1>,(,N,<0>,c1ccccc1,<3>,O=[SH2]=O,<0>,C1CC1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(COc2ccc(S(=O)(=O)Nc3csc4cccnc34)cc2)c2ccccc2n1,<bos>,C,<5>,c1ccc2ncccc2c1,<7>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<4>,c1cnc2ccsc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CCC(=O)NN=Cc1ccccc1)N(C)c1cc(F)cc(F)c1,<bos>,C,C,(,N,(,C,),<0>,c1ccccc1,<4>,<2>,(,F,),F,),C,C,C=O,N,<1>,C=N,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
CC(C)S(=O)(=O)N(Cc1ccc(Cl)cc1)[C@@H]1CN2CCC1CC2,<bos>,C1CN2CCC1CC2,<0S>,N,(,C,<0>,c1ccccc1,<3>,Cl,),O=[SH2]=O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccnc1Nc1cc(F)cc2cnc3cc[nH]c(=O)c3c12,<bos>,F,<10>,O=c1[nH]ccc2ncc3ccccc3c12,<12>,N,<2>,c1ccncc1,<1>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ncc(C#CC3(O)CCCC3)s2)n(C(C)(C)C)n1,<bos>,O,<0>,C1CCCC1,<0>,<0>,C#C,<1>,<1>,c1cscn1,<3>,<4>,c1cn[nH]c1,<1>,<3>,(,C,(,C,),(,C,),C,),C,<eos>,,,,,,,,,,,,,,
CCNc1cc(-c2nc(C3CCNCC3)[nH]c2-c2ccc(F)cc2)ccn1,<bos>,C1CCNCC1,<0>,<3>,c1c[nH]cn1,<0>,<1>,(,<0>,c1ccccc1,<3>,F,),<0>,c1ccncc1,<4>,N,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cccc2cnccc12,<bos>,c1ccc2cnccc2c1,<9>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)c(C1=C(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)C(=O)NC1=O)cn2C,<bos>,Cl,<3>,c1ccccc1,<0>,C=O,N,<3>,c1ccccc1,<0>,N,<2>,O=C1C=CC(=O)N1,<3>,<6>,c1ccc2[nH]ccc2c1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
COc1cc2c(Nc3ccc(F)cc3)ncnc2cc1OCCN1CCN(CO)CC1,<bos>,F,<3>,c1ccccc1,<0>,N,<7>,c1ccc2ncncc2c1,<1>,<0>,(,O,C,),O,C,C,<2>,C1CNCCN1,<5>,C,O,<eos>,,,,,,,,,,,,,,,,,,
C[C@H](Nc1nccc(-c2csc(CN3CCOCC3)n2)n1)c1ccccc1,<bos>,c1ccccc1,<0>,C|S,(,N,<3>,c1cncnc1,<1>,<0>,c1cscn1,<3>,C,<5>,C1COCCN1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cc(-c2ccc(NC(=O)Cc3ccc(Cl)cc3)cc2)nc(C(C)(C)C)n1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C=O,N,<3>,c1ccccc1,<0>,<5>,c1cncnc1,<3>,<1>,(,C,(,C,),C,),C,(,C,),(,C,),C,<eos>,,,,,,,,,,
CCOc1ccccc1-c1cnc2nc(-c3cnsc3)ccc2c1O,<bos>,c1cnsc1,<0>,<1>,c1cnc2ncccc2c1,<6>,<7>,(,O,),<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccnc(N2CCNCC2)n1,<bos>,F,C,(,F,),(,<5>,c1cncnc1,<3>,<2>,C1CNCCN1,),F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCCCNC(=O)NC1=CC2C(C=C1)OCC(=O)N2CC(C)N,<bos>,C,C,(,C,<10>,O=C1COC2C=CC=CC2N1,<7>,N,C=O,N,C,C,C,C,C,C,C,C,C,C,C,C,C,),N,<eos>,,,,,,,,,,,,,,
CCc1cnc2c(c1)C(=O)N(C)c1cccnc1N2CC,<bos>,C,C,<13>,O=C1Nc2cccnc2Nc2ncccc21,<2>,<9>,(,C,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc2c(N3CCOCC3)nc(-c3ccc(F)nc3)nn12,<bos>,C,<6>,c1ncc2cncn2n1,<2>,<0>,(,<1>,c1ccncc1,<4>,F,),<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCC(NC(=N)C=CCNC(=O)CCc3ccccc3)(C(=O)NO)CC2)cc1,<bos>,O,N,C=O,<0>,C1CCNCC1,<0>,<3>,(,O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,),N,<0>,C=N,<0>,<0>,C=C,<1>,C,N,C=O,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,
CCCC1C(C(=O)C(C)C)C(=O)C(=O)N1c1ccc(-c2cnc(N)s2)cc1,<bos>,N,<3>,c1cscn1,<1>,<3>,c1ccccc1,<0>,<4>,O=C1CCNC1=O,<3>,<2>,(,C=O,C,(,C,),C,),C,C,C,<eos>,,,,,,,,,,,,,,,,,
CC1CCC(Cn2c(C3CC3C3CC3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,<bos>,C,<3>,C1CCCCC1,<0>,C,<5>,c1cc2nc[nH]c2cn1,<4>,<0>,(,<3>,O=c1[nH]cno1,),<7>,(,<1>,c1ccncc1,<5>,Cl,),<0>,C1CC1,<2>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
O=C(OC1CC2CCC(C1)N2Cc1ccc(-c2ccccc2)cc1)C(F)(F)c1ccccn1,<bos>,F,C,(,<2>,c1ccncc1,),(,F,),C=O,O,<0>,C1CC2CCC(C1)N2,<7>,C,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)C(=O)C(Oc1cccc(F)c1)C2,<bos>,C,O,<7>,O=C1CCc2ccccc21,<2>,<6>,(,O,C,),O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1C(=O)N1CCN(CCc2cc(O)c3ccccc3c2)CC1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C=O,<2>,C1CNCCN1,<5>,C,C,<0>,c1ccc2ccccc2c1,<2>,O,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,
O[C@H]1CCC[C@@H]1Oc1ccc([C@H]2CNCCO2)cc1,<bos>,C1COCCN1,<1S>,<0>,c1ccccc1,<3>,O,<0S>,C1CCCC1,<4S>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(Oc3ccc(-c4cccn(CCN5CCOCC5)c4=O)cc3)ccnc2c1,<bos>,C,O,<1>,c1ccc2ncccc2c1,<7>,O,<0>,c1ccccc1,<3>,<2>,O=c1cccc[nH]1,<6>,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1CCCC[C@@H]1C(Cl)(c1ccccc1)c1ccc(Cl)c(Cl)c1,<bos>,Cl,C,(,<5S>,C1CCCCC1,<0S>,O,),(,<0>,c1ccccc1,),<0>,c1ccccc1,<4>,<3>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cncc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2Cl)c1,<bos>,C1COCCN1,<1S>,<0>,c1ccccc1,<3>,<4>,(,Cl,),N,C=O,<1>,c1ccncc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(CCN1CCCC1)C(=O)c1ccc(Oc2cccc(-c3ccccc3F)c2)c(Cl)c1,<bos>,F,<5>,c1ccccc1,<0>,<4>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,N,(,C,),C,C,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,
C=CCN(CCCCC)CCCCCCCOc1cccc(CNC(=O)N(CCCC)C[C@H]2CCCO2)c1,<bos>,C1CCOC1,<4R>,C,N,(,C=O,N,C,<4>,c1ccccc1,<0>,O,C,C,C,C,C,C,C,N,(,C,<0>,C=C,),C,C,C,C,C,),C,C,C,C,<eos>,,,,
Cc1cc(Cn2c(-c3ccc(=O)n(C(CC(N)=O)c4ccccc4)n3)nc3ccccc32)on1,<bos>,N,C=O,C,C,(,<0>,c1ccccc1,),<6>,O=c1cccn[nH]1,<4>,<5>,c1ccc2[nH]cnc2c1,<4>,C,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(C)n1cc2c(n1)C(=O)NC1(CCN(C(=O)c3ccc4ccccc4c3)CC1)C2,<bos>,C,C,(,C,),(,<12>,O=C1NC2(CCNCC2)Cc2c[nH]nc21,<6>,C=O,<1>,c1ccc2ccccc2c1,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1cc(OCCCN2CCOCC2)c2ccc(-n3ccnc3)nc2c1,<bos>,C1COCCN1,<5>,C,C,C,O,<9>,c1ccc2ncccc2c1,<5>,<1>,(,Cl,),<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)Oc1ccc(Nc2nccc(-c3cnc(NCc4ccccc4)s3)n2)cc1,<bos>,F,C,(,O,<3>,c1ccccc1,<0>,N,<3>,c1cncnc1,<1>,<1>,c1cscn1,<3>,N,C,<0>,c1ccccc1,),(,F,),F,<eos>,,,,,,,,,,,,,,,,
O=S(=O)(c1cccc2ccccc12)C(F)(F)Cl,<bos>,F,C,(,O=[SH2]=O,<2>,c1ccc2ccccc2c1,),(,F,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C2(F)CCN(C(=O)c3ccc(N4CCCC4)c(Cl)c3)CC2)cc1,<bos>,C#N,<3>,c1ccccc1,<0>,<0>,C1CCNCC1,<3>,<0>,(,F,),C=O,<0>,c1ccccc1,<4>,<3>,(,<3>,C1CCNC1,),Cl,<eos>,,,,,,,,,,,,,,,,,,
CC(C)=CCN1CCN(c2nsc3ccccc23)CC1,<bos>,c1ccc2sncc2c1,<6>,<5>,C1CNCCN1,<2>,C,<0>,C=C,<1>,<1>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(C)C1=CCC(Cc2cc(C)c3[nH]ncc3c2)(c2ccccc2)OC1=O,<bos>,C,N,(,C,C,C,),<2>,O=C1C=CCCO1,<5>,<5>,(,<0>,c1ccccc1,),C,<0>,c1ccc2[nH]ncc2c1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1cc(CN2CCN(C(=O)C3CCCCC3)CC2)ccc1Cl,<bos>,Cl,<3>,c1ccccc1,<4>,<0>,(,C,<5>,C1CNCCN1,<2>,C=O,<0>,C1CCCCC1,),C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cn1c(-c2ccc(N)cc2)cnc(NCc2ccncc2)c1=O,<bos>,c1ccncc1,<0>,C,N,<2>,O=c1cncc[nH]1,<6>,<5>,(,<0>,c1ccccc1,<3>,N,),C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cc(-c2ccc(OCCCCO)cc2)cn1)Nc1cccc([N+](=O)[O-])c1,<bos>,O=[NH+][O-],<4>,c1ccccc1,<0>,N,C=O,C,<3>,c1cn[nH]c1,<0>,<0>,c1ccccc1,<3>,O,C,C,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
CN(CCO)CCn1ncc2c(-c3cnccc3-n3nc(Cc4ccccc4C#N)c4ccccc4c3=O)ncnc21,<bos>,O,C,C,N,(,C,C,<6>,c1ncc2cn[nH]c2n1,<2>,<5>,c1ccncc1,<0>,<2>,O=c1[nH]ncc2ccccc12,<4>,C,<0>,c1ccccc1,<5>,C#N,),C,<eos>,,,,,,,,,,,,,,,,
CCCCC#Cc1cnc(Nc2ccc(Cl)c(Cl)c2)c(C(N)=O)c1,<bos>,C,C,C,C,<0>,C#C,<1>,<1>,c1ccncc1,<5>,<4>,(,N,<0>,c1ccccc1,<3>,<4>,(,Cl,),Cl,),C=O,N,<eos>,,,,,,,,,,,,,,,
CC(Cc1ccc(C#Cc2cccc(Cl)c2)cc1)NC(=O)C(C)(C)C,<bos>,Cl,<4>,c1ccccc1,<0>,<1>,C#C,<0>,<3>,c1ccccc1,<0>,C,C,(,C,),N,C=O,C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,
CN1CCc2nc(N3Cc4c(OCCc5ccc(C(=O)O)cc5)cccc4C3=O)sc2C1,<bos>,C,<6>,c1nc2c(s1)CNCC2,<0>,<2>,O=C1NCc2ccccc21,<5>,O,C,C,<0>,c1ccccc1,<3>,C=O,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H]1NC[C@H]([C@H](O)[C@H](O)c2ccccc2)OC1Cc1cccc(OC(C)C)c1,<bos>,O,C|R,(,<0>,c1ccccc1,),C|R,(,O,),<1R>,C1COCCN1,<3>,<4R>,(,C,C,(,C,),C,),C,<4>,c1ccccc1,<0>,O,C,(,C,),C,<eos>,,,,,,,
CN(C)CC1CCC(C(=O)Nc2ccc(Nc3nc(C4CC4)ccc3C(=O)NCC#N)cc2)O1,<bos>,C#N,C,N,C=O,<5>,c1ccncc1,<4>,<2>,(,<0>,C1CC1,),N,<3>,c1ccccc1,<0>,N,C=O,<4>,C1CCOC1,<2>,C,N,(,C,),C,<eos>,,,,,,,,,,,,
CC(C)C(=O)Nc1cccc(C(=O)c2ccc(C(=O)NCN3CCCCC3)cc2)c1,<bos>,C,C,(,C=O,N,<0>,c1ccccc1,<4>,C=O,<0>,c1ccccc1,<3>,C=O,N,C,<3>,C1CCNCC1,),C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N[C@H]2CCN(C3CCOCC3)C2)ccc1O[C@H](C)[C@H]1CNC(=O)N1,<bos>,C,C|R,(,<3R>,O=C1NCCN1,),O,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,N,<0S>,C1CCNC1,<3>,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,
COc1nn(NCc2ccc3c(n2)NC(=O)CO3)c(=O)o1,<bos>,O=C1COc2cccnc2N1,<7>,C,N,<2>,O=c1[nH]nco1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)cc1,<bos>,c1ccccc1,<0>,C,C|S,(,C=O,<3>,C1CCNC1,<4S>,C=O,N,C,<0>,c1ccccc1,<3>,<0>,C=N,<0>,N,),N,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,
O=C1C(c2ccncc2)=C(c2ccc(Cl)cc2)C(=O)N1F,<bos>,Cl,<3>,c1ccccc1,<0>,<2>,O=C1C=CC(=O)N1,<3>,<6>,(,F,),<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCOC(=O)CN1C(=O)c2ccccc2C1C(=O)NC(C)(O)CCCCCC,<bos>,C,C,C,C,C,C,O,C=O,C,<2>,O=C1NCc2ccccc21,<3>,C=O,N,C,(,C,),(,O,),C,C,C,C,C,C,<eos>,,,,,,,,,,,,
CN(C)Cc1ccc(Oc2ccc(F)cc2)cc1,<bos>,F,<3>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,C,N,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C=Cc1nc(Oc2ccc(-c3ccc(O)c(F)c3)cc2)cc(N2CCC(N)CC2)n1,<bos>,N,<0>,C1CCNCC1,<3>,<5>,c1cncnc1,<3>,<1>,(,O,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<4>,<3>,(,O,),F,),<0>,C=C,<1>,C=O,O,C,C,<eos>,,,,,,,,,,
COCCC(Oc1ccccc1)C(=O)CN1CCc2ccc(OC)cc2CC1,<bos>,C,O,C,C,C,(,O,<0>,c1ccccc1,),C=O,C,<8>,c1ccc2c(c1)CCNCC2,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(c2nccc(-c3ccc(NC(=O)COc4cccc(C(C)(C)C)c4)cc3)n2)CC1,<bos>,C,<5>,C1CNCCN1,<2>,<3>,c1cncnc1,<1>,<3>,c1ccccc1,<0>,N,C=O,C,O,<0>,c1ccccc1,<4>,C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,
O=C(O)c1cc(C(F)(F)F)c2cc(OCC3CCCO3)ccc2c1,<bos>,C1CCOC1,<4>,C,O,<0>,c1ccc2ccccc2c1,<7>,<5>,(,C=O,O,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,
CC(Oc1ccc(-c2ccccc2S(N)(=O)=O)cc1)C1=NCCN1,<bos>,C,C,(,<0>,C1=NCCN1,),O,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<5>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(CCN1CCCCC1)COc1cccc(O)c1,<bos>,C1CCNCC1,<3>,C,C,C,(,C,O,<4>,c1ccccc1,<0>,O,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
N=C(N)c1cccc(CNc2nc(N)c3ncn([C@@H]4S[C@H](C(=O)N[C@H](CO)Cc5ccccc5)[C@@H](O)[C@H]4O)c3n2)c1,<bos>,O,C,C|S,(,C,<0>,c1ccccc1,),N,C=O,<2S>,C1CCSC1,<4R>,<1S>,(,O,),<0R>,(,O,),<6>,c1ncc2nc[nH]c2n1,<0>,<2>,(,N,),N,C,<0>,c1ccccc1,<4>,<0>,C=N,<0>,N,<eos>,,
